benchmark,task_column,task_id,representativeness_score,leave_one_out_aggregate_correlation,useful_representativeness_score,mean_abs_similarity_to_peer_tasks,difficulty_tier,task_score,observed_mean,observed_std,strength_correlation
simpleqa,simpleqa/simpleqa-1002,simpleqa-1002,0.8602615517251018,0.8584876742986423,0.2800302048861415,0.6446666973829821,easy,0.8106988229288009,0.76,0.3261901286060018,0.7110804799805368
labbench,labbench/labbench-figqa-0151,labbench-figqa-0151,0.8599531246815569,0.8578093561088365,0.3020946719073997,0.6007700294391567,medium,0.308262786071265,0.3538461538461538,0.3521699428387568,0.4334102549089703
simpleqa,simpleqa/simpleqa-125,simpleqa-125,0.8599522156281267,0.8581747126697655,0.268514077262078,0.6458811114979697,easy,0.8530498627213957,0.8099999999999999,0.3128897569432403,0.5764723483616455
lawbench,lawbench/lawbench-3-8-10-one-shot,lawbench-3-8-10-one-shot,0.8599115476534182,0.8581079158450217,0.0784343226528319,0.7232368728961561,hard,0.1792836513961379,0.1704867142857143,0.0914037980591214,0.171896610589285
simpleqa,simpleqa/simpleqa-180,simpleqa-180,0.859470735132033,0.8576875916906449,0.26726294034093756,0.6441126816403958,easy,0.821854998201665,0.7700000000000001,0.3116087290176576,0.6772327874740685
aider-polyglot,aider-polyglot/polyglot_rust_luhn-from,polyglot_rust_luhn-from,0.8587704649163279,0.8564370540090214,0.29255367089549617,0.5126248639477214,easy,0.8153846153846154,0.8153846153846154,0.3415938970949925,0.7361224428986511
aider-polyglot,aider-polyglot/polyglot_go_wordy,polyglot_go_wordy,0.8583741142850626,0.8560346661763115,0.24051163366703843,0.5128437457103401,easy,0.851923076923077,0.851923076923077,0.2809601563700014,0.6680515115063265
simpleqa,simpleqa/simpleqa-2181,simpleqa-2181,0.8582719398002177,0.8564747666105018,0.29170479426553747,0.6385132300323367,easy,0.8452296708283931,0.8,0.340587727318528,0.7503881271534862
crustbench,crustbench/crustbench-leftpad,crustbench-leftpad,0.8582212034550972,0.8542428868962607,0.25887033780137897,0.5997529356153813,easy,0.8798590393744561,0.8652173913043477,0.30304067118655,0.6391677737027445
aime,aime/aime_89,aime_89,0.857652515636608,0.850970266839972,0.3198078448427326,0.5790505232352685,easy,0.7042314223340553,0.6596491052631578,0.3758155335207189,0.6269036765550613
replicationbench,replicationbench/replicationbench-ver_waves__sun_height_corrected,replicationbench-ver_waves__sun_height_corrected,0.8575471574200269,0.8526484083505086,0.295195685716793,0.6101941966590698,medium,0.4159666943125337,0.388235294117647,0.3462103286955803,0.7197703736658999
humanevalfix,humanevalfix/humanevalfix-python-10,humanevalfix-python-10,0.857256473415053,0.8433547142905863,0.2160042004730923,0.5085375483226384,easy,0.9022836030691436,0.8800000000000001,0.2561249694973139,0.5765735825918142
medagentbench,medagentbench/medagentbench-task5_24,medagentbench-task5_24,0.8571191418227798,0.851568495051062,0.2401060759127113,0.5956176128113883,easy,0.8657903647558778,0.85,0.2819574435974337,0.3742814190608747
lawbench,lawbench/lawbench-2-10-24-one-shot,lawbench-2-10-24-one-shot,0.8569540830200504,0.8551153590995456,0.3120407497958998,0.7246342992905301,medium,0.596296324831864,0.5378162857142857,0.3649107064624418,0.0190242984390187
featurebench-modal,featurebench-modal/featurebench-modal-pydantic__pydantic.e1dcaf9e.test_pipeline.c9b08962.lv1,featurebench-modal-pydantic__pydantic.e1dcaf9e.test_pipeline.c9b08962.lv1,0.8568077832062001,0.8541061997529521,0.2685516706302095,0.49440029133759394,hard,0.1782051153846154,0.1782051153846154,0.3144242141175036,0.4209903044803798
bfcl,bfcl/bfcl-live-multiple-179-75-1,bfcl-live-multiple-179-75-1,0.8567513599397031,0.849754137039747,0.08572631560629901,0.33290180716127143,saturated,0.953846153846154,0.953846153846154,0.1008836696046461,0.5406575828182251
aider-polyglot,aider-polyglot/polyglot_javascript_rest-api,polyglot_javascript_rest-api,0.8565282041780088,0.8541606768514295,0.3563228996013247,0.5103812291481763,medium,0.6538461538461539,0.6538461538461539,0.4171614419371153,0.6180380656680385
arc-agi-2,arc-agi-2/arc-agi-2-800d221b_0,arc-agi-2-800d221b_0,0.8563900765452703,0.8532198038652377,0.14679348554262173,0.775407104320239,hard,0.0783190740745297,0.08,0.1720465053408525,0.589103943414613
crustbench,crustbench/crustbench-csyncmers,crustbench-csyncmers,0.8562034752680849,0.8521731074772334,0.2674225403143603,0.5978801039317065,easy,0.8663615879816481,0.85,0.3138124613038258,0.6428737861724338
simpleqa,simpleqa/simpleqa-845,simpleqa-845,0.8557173092756608,0.8538903052989792,0.3190397467813506,0.6371462820612188,medium,0.6164054525804599,0.58,0.3736308338453881,0.5691129411376956
lawbench,lawbench/lawbench-2-9-9-one-shot,lawbench-2-9-9-one-shot,0.8552090165134419,0.8533496441365351,0.3000641607248113,0.7201061132627935,medium,0.6907919731252213,0.6379764615384615,0.3516309671968426,0.0440571945315016
aime,aime/aime_ii-10,aime_ii-10,0.8547595101464448,0.8479528241187481,0.16984154943604968,0.5748772424413471,easy,0.9097762485432748,0.878070210526316,0.2002959888865998,0.5073918550284616
kumo,kumo/kumo-storageenv-t4-a6-v1-s1,kumo-storageenv-t4-a6-v1-s1,0.8544309390814598,0.8509293800773063,0.20946619740718575,0.4614118431400951,easy,0.9315109534229123,0.9078947368421052,0.2461616701824961,0.6739163716226109
crustbench,crustbench/crustbench-rbtree-lab,crustbench-rbtree-lab,0.8541528507657925,0.8500697139779864,0.26456090298937623,0.5969933920170077,easy,0.7766483406000623,0.7636363636363636,0.311222595793158,0.7006527617465707
swebench-multilingual,swebench-multilingual/swebench-multilingual-tokio-rs__tokio-4867,swebench-multilingual-tokio-rs__tokio-4867,0.8540407331100063,0.8524835102361641,0.37918349707864857,0.5917552589000883,easy,0.8034145749352477,0.6428571428571429,0.4447986295636418,0.2856493982921007
crustbench,crustbench/crustbench-42-kocaeli-printf,crustbench-42-kocaeli-printf,0.8539000752860658,0.8498104429246665,0.2585217491503598,0.5967596225890524,easy,0.8769230769230769,0.8769230769230769,0.3042110758966951,0.63190836275143
replicationbench,replicationbench/replicationbench-gw_nsbh__default_mtov,replicationbench-gw_nsbh__default_mtov,0.8537420457790166,0.8487232803783699,0.1758037101629227,0.6053079223880078,hard,0.0882900933582337,0.0941176470588235,0.2071390219018707,0.6408015250679867
mmau,mmau/mmau-2cf092cc-252b-4de8-9e51-cc17f5cae742,mmau-2cf092cc-252b-4de8-9e51-cc17f5cae742,0.8537400078533579,0.848020809580913,0.16179205877531355,0.45565577883036257,saturated,0.953821172114412,0.94,0.1907878402833891,0.5230162799657531
swebench-multilingual,swebench-multilingual/swebench-multilingual-uutils__coreutils-6682,swebench-multilingual-uutils__coreutils-6682,0.8536638806361377,0.8521029595901437,0.3994862955633729,0.6019814558278314,easy,0.7900442454735003,0.6142857142857142,0.4688239737549126,0.3821109793836857
ineqmath,ineqmath/ineqmath-79,ineqmath-79,0.8535659298849403,0.8336974681928748,0.2702774673115095,0.5867341514173257,easy,0.7855268572287369,0.77,0.3241913015489465,-0.0543589177320342
medagentbench,medagentbench/medagentbench-task4_3,medagentbench-task4_3,0.8533564922823672,0.8476718910203185,0.20059578148668505,0.5871657770069094,easy,0.7992624752798214,0.8,0.2366431913239846,0.5059109011052122
simpleqa,simpleqa/simpleqa-188,simpleqa-188,0.8533148725931206,0.8514598977051262,0.22268565891444747,0.632952349202285,easy,0.8912436673718562,0.86,0.2615339366124404,0.6083034573706803
usaco,usaco/usaco-553,usaco-553,0.8531032856750624,0.8491827816840072,0.3606778284927274,0.6591317944196614,easy,0.7097936350880519,0.6600000000000001,0.424735211631906,0.2498152472380144
simpleqa,simpleqa/simpleqa-2829,simpleqa-2829,0.8527469838255194,0.8508854088755272,0.2861556852993062,0.6395711205833137,easy,0.8179908690306339,0.77,0.3363034344160047,0.6245584452400519
livecodebench,livecodebench/livecodebench-abc320_c,livecodebench-abc320_c,0.8526432510090225,0.8449479150307525,0.14530832019507492,0.4617518226268943,easy,0.9487160053364996,0.9259259444444444,0.171973109359985,0.3826882069980424
replicationbench,replicationbench/replicationbench-astm3__spectra_classification_accuracy_limited_data_10_percent,replicationbench-astm3__spectra_classification_accuracy_limited_data_10_percent,0.8524516025358433,0.8473922630007299,0.14749036427303056,0.6036135480613705,hard,0.0882997196173827,0.0999999999999999,0.1740520544178057,0.5957867714508874
simpleqa,simpleqa/simpleqa-1971,simpleqa-1971,0.8519691858842227,0.8500985785526218,0.28589107155941046,0.6317964622129965,easy,0.8219280708167569,0.77,0.3363034344160047,0.6187011344160035
simpleqa,simpleqa/simpleqa-3029,simpleqa-3029,0.851928358812955,0.8500572775983619,0.2142076873622165,0.6364860524205662,easy,0.8841007614872163,0.85,0.251992063367083,0.7490592649905919
featurebench-modal,featurebench-modal/featurebench-modal-huggingface__transformers.e2e8dbed.test_modeling_speech_to_text.e53c8eb4.lv1,featurebench-modal-huggingface__transformers.e2e8dbed.test_modeling_speech_to_text.e53c8eb4.lv1,0.8517699162595666,0.848981086755786,0.24256344571551572,0.48781619001658455,hard,0.148076923076923,0.148076923076923,0.2857112478705788,0.4720688222338675
simpleqa,simpleqa/simpleqa-2857,simpleqa-2857,0.8514266077701566,0.8495497045821429,0.275416624459008,0.636267651906159,easy,0.868117725122366,0.8300000000000001,0.3241913015489466,0.4924430176193325
usaco,usaco/usaco-1060,usaco-1060,0.851374270722141,0.8474114709663927,0.270854586297331,0.6577733891418815,easy,0.8766481163826972,0.8315789473684211,0.3196258200145048,0.4146536968578891
labbench,labbench/labbench-figqa-0174,labbench-figqa-0174,0.8513376951021704,0.8490728281889303,0.32315233425829626,0.596352372764512,medium,0.4566331606162946,0.4769230769230769,0.3805943654416302,0.4521297787161182
labbench,labbench/labbench-figqa-0138,labbench-figqa-0138,0.8508234874099444,0.8485514322496769,0.3005403231151333,0.6050977537436539,hard,0.1741408114756244,0.2615384615384615,0.3541804440991181,0.6033479173838371
aider-polyglot,aider-polyglot/polyglot_go_two-bucket,polyglot_go_two-bucket,0.8506358185266902,0.8481790732007628,0.3199145650941594,0.5078482049639269,medium,0.6346153846153845,0.6346153846153845,0.3771780926955693,0.6894995735361409
crustbench,crustbench/crustbench-merkle-tree-c,crustbench-merkle-tree-c,0.8505809108414806,0.8464061718078212,0.2732667086268355,0.596638286255042,easy,0.757753680174157,0.740909090909091,0.3228552883105411,0.6479503619525007
simpleqa,simpleqa/simpleqa-3344,simpleqa-3344,0.8499720112735396,0.8480782497051995,0.31401807907526297,0.6321836255524051,easy,0.7913674946953827,0.7299999999999999,0.3702701716314724,0.5943438421072013
medagentbench,medagentbench/medagentbench-task2_21,medagentbench-task2_21,0.8496849453357245,0.8438702344163658,0.25858805796273004,0.5820610201310115,easy,0.8222184193604823,0.79,0.3064310689208913,0.4360297568969173
seal0,seal0/seal0-106,seal0-106,0.8495923171348657,0.8423101664430156,0.2948085582550554,0.3823358460743569,easy,0.7499999999999999,0.7499999999999999,0.35,0.6373406779476554
aider-polyglot,aider-polyglot/polyglot_python_two-bucket,polyglot_python_two-bucket,0.8487061334317468,0.8462203074925579,0.35137294173449385,0.5056719566688918,medium,0.6512820384615385,0.6512820384615385,0.4152263170989713,0.677881963021175
swebench-multilingual,swebench-multilingual/swebench-multilingual-preactjs__preact-3010,swebench-multilingual-preactjs__preact-3010,0.8486611960376025,0.8470513392089346,0.3568839429613028,0.584856231287573,easy,0.8824384001578431,0.7692307692307693,0.4213250442347432,0.4201609035764589
swebench-multilingual,swebench-multilingual/swebench-multilingual-phpoffice__phpspreadsheet-4186,swebench-multilingual-phpoffice__phpspreadsheet-4186,0.8484905298523868,0.846879008738463,0.33875160349538525,0.584739322803481,easy,0.8827397762126098,0.8,0.4000000000000001,0.4192514974266144
crustbench,crustbench/crustbench-vec,crustbench-vec,0.8483583784169998,0.844126844568805,0.24828442478839227,0.5939598977122803,easy,0.8975903034195435,0.8795454545454546,0.2941316537744044,0.6011701844506471
replicationbench,replicationbench/replicationbench-trgb_std_candle__med_color_amp,replicationbench-trgb_std_candle__med_color_amp,0.8482260787108602,0.8430343320202053,0.2708917316339519,0.599384839058755,hard,0.1084796304861624,0.1294117647058823,0.3213294184411215,0.5884371198918401
simpleqa,simpleqa/simpleqa-2967,simpleqa-2967,0.8482076890168393,0.8462935188547863,0.31335724647696445,0.6306399782786134,easy,0.7070250776461785,0.67,0.3702701716314724,0.5989274058601869
usaco,usaco/usaco-1301,usaco-1301,0.84749805606233,0.8434407593994138,0.3547026468239559,0.6547280306024442,easy,0.8043800157401559,0.7342105263157894,0.4205424540741046,0.6608381995733154
arc-agi-2,arc-agi-2/arc-agi-2-bf45cf4b_0,arc-agi-2-bf45cf4b_0,0.8470991769099792,0.8437412537122122,0.3610569353035037,0.7668781267790556,medium,0.3873786847392488,0.4024999999999999,0.4279237665753095,0.7254505951750109
medagentbench,medagentbench/medagentbench-task6_17,medagentbench-task6_17,0.847082921787845,0.84117636182209,0.2828904994303287,0.5869868485307583,easy,0.7985360606057849,0.7699999999999999,0.3363034344160047,0.4509217893135562
simpleqa,simpleqa/simpleqa-2203,simpleqa-2203,0.8468781486653625,0.8449486277525765,0.31735526957873894,0.6308390671087992,medium,0.6541279824858559,0.6075,0.3755912006424005,0.6278102574620699
swebench-multilingual,swebench-multilingual/swebench-multilingual-fluent__fluentd-4655,swebench-multilingual-fluent__fluentd-4655,0.8465086036027323,0.844877780248596,0.396879721079904,0.591854384230963,easy,0.785722329222974,0.6071428571428571,0.4697480870702109,0.3253611678225248
swebench-multilingual,swebench-multilingual/swebench-multilingual-micropython__micropython-13569,swebench-multilingual-micropython__micropython-13569,0.8464604179460581,0.8448291258765848,0.38458030657506226,0.5825071661076004,easy,0.7696551331778334,0.6166666666666667,0.455216676124922,0.4189377713049785
mmmlu,mmmlu/mmmlu-fr-fr-00053,mmmlu-fr-fr-00053,0.8463151053855962,0.8417997786597882,0.19375634267592023,0.42526773719506605,easy,0.9420400231224164,0.9210526315789472,0.2301691537438934,0.0609427656297606
medagentbench,medagentbench/medagentbench-task4_30,medagentbench-task4_30,0.8459572721362586,0.8400110701836984,0.21645571119577595,0.5874409131972418,easy,0.8580336268532075,0.8400000000000001,0.2576819745345025,0.3860955385758756
lawbench,lawbench/lawbench-3-4-10-zero-shot,lawbench-3-4-10-zero-shot,0.8452021142191706,0.843225163838563,0.3337184685730331,0.7038668350648112,medium,0.6953851714302556,0.6093097857142858,0.3957643615067969,0.1587379187756059
aider-polyglot,aider-polyglot/polyglot_javascript_space-age,polyglot_javascript_space-age,0.8449900047534237,0.8424483669372289,0.3341989190249258,0.5034346638749513,easy,0.7057692307692308,0.7057692307692308,0.3966995867532225,0.7232412651278305
simpleqa,simpleqa/simpleqa-1833,simpleqa-1833,0.844593491802332,0.8426376497661023,0.22922222285687574,0.6260943510612615,easy,0.9220138131771702,0.9,0.2720294101747089,0.4870331675834214
simpleqa,simpleqa/simpleqa-3111,simpleqa-3111,0.844593491802332,0.8426376497661026,0.2292222228568758,0.6260943510612615,easy,0.9220138131771702,0.9,0.2720294101747089,0.4870331675834214
aider-polyglot,aider-polyglot/polyglot_rust_xorcism,polyglot_rust_xorcism,0.8442103828146302,0.8416570678470418,0.3298710224146749,0.502965293006328,medium,0.5846153846153845,0.5846153846153845,0.3919304370109845,0.6732809042783225
labbench,labbench/labbench-figqa-0058,labbench-figqa-0058,0.843847828280047,0.841478697454047,0.2812553347219812,0.5931985797762694,medium,0.4478308039305182,0.4461538461538462,0.3342393997292374,0.4607488114099203
swebench-multilingual,swebench-multilingual/swebench-multilingual-apache__lucene-13301,swebench-multilingual-apache__lucene-13301,0.8437139004342895,0.8420559370325313,0.31884665169456033,0.5834017959395519,easy,0.7428911257467367,0.6866667333333333,0.3786525783764437,0.252126928468551
swebench-multilingual,swebench-multilingual/swebench-multilingual-caddyserver__caddy-5626,swebench-multilingual-caddyserver__caddy-5626,0.8435774186534309,0.8419181321790756,0.4053985881033645,0.5827142785638828,medium,0.6974931101563443,0.5476190714285715,0.4815178253188356,0.4270116285759648
swebench-multilingual,swebench-multilingual/swebench-multilingual-burntsushi__ripgrep-2576,swebench-multilingual-burntsushi__ripgrep-2576,0.8435774186534309,0.8419181321790756,0.4053985881033645,0.5827142785638828,medium,0.6974931101563443,0.5476190714285715,0.4815178253188356,0.4270116285759648
spider2,spider2/spider2-qualtrics001,spider2-qualtrics001,0.8434760732188026,0.8178369308923562,0.37986155781106207,0.5679358362819085,medium,0.5754599228416335,0.5399999999999999,0.4644710252893428,0.4831036269112053
seal0,seal0/seal0-78,seal0-78,0.8433530333298018,0.835796249735764,0.2849231962105301,0.3776908730119694,easy,0.7384615384615384,0.7384615384615384,0.340900304710159,0.523943768688154
swebench-multilingual,swebench-multilingual/swebench-multilingual-fmtlib__fmt-3158,swebench-multilingual-fmtlib__fmt-3158,0.8430569348285686,0.8413926047106793,0.4031595128354333,0.595642852712012,easy,0.8049632387805405,0.6428571428571429,0.4791574237499549,0.3706135292140614
swebench-multilingual,swebench-multilingual/swebench-multilingual-google__gson-1093,swebench-multilingual-google__gson-1093,0.8429619212446348,0.8412966707581586,0.36291230434303795,0.5786694570969295,easy,0.8145324633912215,0.7254901764705882,0.4313725668449266,0.4019573252107372
mmmlu,mmmlu/mmmlu-it-it-00083,mmmlu-it-it-00083,0.8429257126311178,0.8383196502820133,0.21413033209165822,0.45077558027313414,easy,0.929465977870757,0.8981481666666666,0.255428024405278,0.0604226587497396
mmmlu,mmmlu/mmmlu-ko-kr-00102,mmmlu-ko-kr-00102,0.8428686265435699,0.8382610392300709,0.23624555885273282,0.45005063519691385,easy,0.9358734003443588,0.8958333125,0.2818281511326359,0.0832497099512491
swebench-multilingual,swebench-multilingual/swebench-multilingual-rubocop__rubocop-13668,swebench-multilingual-rubocop__rubocop-13668,0.842837943306994,0.8411714920412645,0.3943849582012984,0.5840099412547591,medium,0.664774842492846,0.5533333333333333,0.4688520259337931,0.4215546298186286
mmmlu,mmmlu/mmmlu-pt-br-00117,mmmlu-pt-br-00117,0.842833095601898,0.8382245591900473,0.11220433595148789,0.45003510401016455,saturated,0.9679301544709732,0.9537037222222222,0.1338595185756759,0.0831474003979819
mmmlu,mmmlu/mmmlu-de-de-00022,mmmlu-de-de-00022,0.842746026029734,0.8381351640023572,0.1121923695547007,0.4499944045287909,saturated,0.9679158863635402,0.9537037222222222,0.1338595185756759,0.0830665016199426
mmmlu,mmmlu/mmmlu-fr-fr-00059,mmmlu-fr-fr-00059,0.8427459574962689,0.8381350936384722,0.17715752174163152,0.44999434100523633,saturated,0.9518738276716252,0.921875,0.2113710821635731,0.0830665226185114
crustbench,crustbench/crustbench-murmurhash-c,crustbench-murmurhash-c,0.8422380136252123,0.8378508797967965,0.24120367155447578,0.5926405985700405,easy,0.8978024706701628,0.8795454545454546,0.2878837718866808,0.597917420440907
swebench-multilingual,swebench-multilingual/swebench-multilingual-faker-ruby__faker-2970,swebench-multilingual-faker-ruby__faker-2970,0.8420412111298,0.8403670474549594,0.3796391596676415,0.583333494265394,easy,0.7921279046537073,0.6190475714285714,0.4517539815695698,0.2750594568447652
aime,aime/aime_ii-1,aime_ii-1,0.8418921210954493,0.8345374224639418,0.1702387906766182,0.5677815024993651,easy,0.920283508256903,0.8861111111111111,0.2039917996415239,0.4797040264717793
crustbench,crustbench/crustbench-math-library-in-c,crustbench-math-library-in-c,0.8413636282250206,0.8369543604731383,0.2520355981370331,0.5882559075891011,easy,0.8673477789462432,0.85,0.3011342195463979,0.6017224648838608
mmau,mmau/mmau-f228c287-fce7-44d8-bfbe-c2eb0d7ff024,mmau-f228c287-fce7-44d8-bfbe-c2eb0d7ff024,0.8408767283461829,0.8347002427598322,0.20032805826235972,0.46689901827115315,easy,0.9076316628656758,0.8800000000000001,0.24,0.5872534309107532
featurebench-modal,featurebench-modal/featurebench-modal-linkedin__liger-kernel.c856fbab.test_fused_linear_jsd.4bd46945.lv1,featurebench-modal-linkedin__liger-kernel.c856fbab.test_fused_linear_jsd.4bd46945.lv1,0.8407810716735927,0.8378037724109798,0.3543419103687909,0.4815467960996252,medium,0.3288461538461539,0.3288461538461539,0.422941411864365,0.6676052509962789
swebench-multilingual,swebench-multilingual/swebench-multilingual-mrdoob__three.js-26589,swebench-multilingual-mrdoob__three.js-26589,0.8407199687363259,0.8390330317012022,0.3646550772207299,0.5884733071193416,easy,0.7872350179441854,0.6666666666666666,0.4346134936801766,0.3710089115203891
livecodebench,livecodebench/livecodebench-2850,livecodebench-2850,0.8407194186358041,0.8324591231581082,0.21494002135931878,0.46113857464368124,easy,0.8846062265306547,0.8333333333333334,0.2581988897471611,0.5491895926005333
lawbench,lawbench/lawbench-2-6-8-zero-shot,lawbench-2-6-8-zero-shot,0.8406731093790814,0.8386434082670295,0.25253427816282686,0.6885326364724058,medium,0.410164399196209,0.422683,0.3011223550718213,0.239840262984157
aider-polyglot,aider-polyglot/polyglot_rust_poker,polyglot_rust_poker,0.8403151377446555,0.8377036453917952,0.22064453396473332,0.5023217046193011,easy,0.8717948846153847,0.8717948846153847,0.2633921138800077,0.6766789515862451
usaco,usaco/usaco-1180,usaco-1180,0.8402179026718384,0.8359843379894593,0.3455546350212733,0.6490083583856248,easy,0.8222544691340661,0.7578947368421053,0.4133506087594076,0.6623251947068581
swebench-multilingual,swebench-multilingual/swebench-multilingual-apache__lucene-13494,swebench-multilingual-apache__lucene-13494,0.8401877021650489,0.8384956251011761,0.36715513984241266,0.5915702336858593,easy,0.7912943433159139,0.66,0.4378736499646141,0.2202652069148716
aider-polyglot,aider-polyglot/polyglot_go_dominoes,polyglot_go_dominoes,0.8399903389083245,0.8373740079803099,0.24805949249035109,0.5006054117446677,easy,0.8057692307692308,0.8057692307692308,0.296235003864825,0.658214087032578
swebench-multilingual,swebench-multilingual/swebench-multilingual-caddyserver__caddy-6350,swebench-multilingual-caddyserver__caddy-6350,0.839874637483943,0.8381795387401049,0.39310053009421897,0.5808283412749687,easy,0.7654240317743327,0.6190476428571429,0.468993231074456,0.2649337257537351
simpleqa,simpleqa/simpleqa-305,simpleqa-305,0.8397360829153149,0.8377245203215649,0.24438019529572041,0.6244939464291056,easy,0.8682718154368079,0.8300000000000001,0.2917190429162964,0.5943954856805332
aime,aime/aime_64,aime_64,0.8395110458494505,0.8320559147865629,0.23270619650002433,0.5676243528111935,easy,0.8739052300384196,0.8375,0.279676152004421,0.4679715949568205
aime,aime/aime_i-4,aime_i-4,0.8394588722128291,0.8320015439048672,0.15730753859893817,0.5685873417046753,easy,0.9358617625180936,0.9131578947368422,0.1890712099651164,0.3926747782965245
labbench,labbench/labbench-figqa-0148,labbench-figqa-0148,0.8393425407230113,0.836911147262515,0.312215643057109,0.593957887032573,hard,0.2834238584240489,0.3076923076923077,0.3730570970148351,0.492866662227132
replicationbench,replicationbench/replicationbench-mars_clouds__dbscan_test,replicationbench-mars_clouds__dbscan_test,0.8392758235511928,0.8338059049228581,0.2500509500746315,0.5913697951437616,hard,0.1854888478988516,0.2333333529411765,0.2998910760865452,0.6452707841995414
gpqa-diamond,gpqa-diamond/gpqa-diamond-36,gpqa-diamond-36,0.8392543759082243,0.8350795365676238,0.32610898399167815,0.3758451281260264,easy,0.7222395901002737,0.65,0.3905124837953327,0.5094663091319553
labbench,labbench/labbench-figqa-0142,labbench-figqa-0142,0.8390353393360629,0.8365997127992326,0.32560745628163634,0.5835863760216109,hard,0.1950242206896605,0.3076923076923077,0.3892034043284159,0.4328976932221799
featurebench-modal,featurebench-modal/featurebench-modal-pydata__xarray.97f3a746.test_treenode.aa8ba777.lv1,featurebench-modal-pydata__xarray.97f3a746.test_treenode.aa8ba777.lv1,0.8389286786113513,0.8359198568044726,0.27824396407102936,0.4859684316319565,hard,0.1743589615384615,0.1743589615384615,0.3328596178283064,0.5902883155919695
aider-polyglot,aider-polyglot/polyglot_go_dnd-character,polyglot_go_dnd-character,0.838685057611825,0.8360493010509358,0.20762253423652804,0.500005402263466,easy,0.8423076923076924,0.8423076923076924,0.2483376685747373,0.4986876238220684
usaco,usaco/usaco-788,usaco-788,0.8381672762545609,0.8338843470622345,0.2550078081066151,0.647397278190351,easy,0.8533323674109876,0.8070175263157895,0.3058071649923696,0.477834969859817
aider-polyglot,aider-polyglot/polyglot_rust_decimal,polyglot_rust_decimal,0.8381317864784619,0.8354878052935453,0.2860079398440321,0.500082722525286,easy,0.7794871923076924,0.7794871923076924,0.3423244935855699,0.596275939395063
qcircuitbench,qcircuitbench/qcircuitbench-clifford_2-n5,qcircuitbench-clifford_2-n5,0.8372816617822659,0.567875882684346,0.18103106904636196,0.4099749306985412,medium,0.3117912918805174,0.3004988,0.3187863308979229,0.6843343785718125
usaco,usaco/usaco-412,usaco-412,0.8369446011315691,0.832632298320295,0.35118926124565897,0.646436680170492,easy,0.7687211436124812,0.71,0.4217819341792628,0.3602194325960955
mmau,mmau/mmau-9d5ef0e3-b801-4f7c-a012-b7b5793ca1c6,mmau-9d5ef0e3-b801-4f7c-a012-b7b5793ca1c6,0.8368692232126147,0.8305517733325328,0.13646483492220052,0.44297241259241066,saturated,0.9515684823614078,0.9375,0.1643062350883252,0.545248980228066
usaco,usaco/usaco-862,usaco-862,0.8368256006695899,0.832510441366008,0.3257767642359128,0.6463431871354336,easy,0.7743750034465458,0.6947368421052631,0.3913185325356022,0.3720037398090625
aider-polyglot,aider-polyglot/polyglot_javascript_zebra-puzzle,polyglot_javascript_zebra-puzzle,0.836578350475423,0.8339113064970658,0.2680585842066028,0.5014616304268119,easy,0.8115384615384615,0.8115384615384615,0.3214473555138756,0.6446942624328943
simpleqa,simpleqa/simpleqa-2553,simpleqa-2553,0.8364424268223343,0.8343932681846715,0.32998117598604426,0.6204415163935988,easy,0.7988975114608802,0.74,0.3954743986657038,0.5021474235278068
lawbench,lawbench/lawbench-2-6-19-zero-shot,lawbench-2-6-19-zero-shot,0.836003490362857,0.8339197032136986,0.21678084091045022,0.6902301200598895,medium,0.362634486111796,0.3511739333333333,0.2599540939913473,0.18260919705014
replicationbench,replicationbench/replicationbench-abacus__ewald_force_accuracy,replicationbench-abacus__ewald_force_accuracy,0.8357656340314539,0.8301874666268799,0.2077876974446265,0.5921085184630583,hard,0.1456475246786739,0.1725489999999999,0.2502900920546115,0.5433361019047158
simpleqa,simpleqa/simpleqa-4296,simpleqa-4296,0.8352363494285722,0.8331734614575015,0.21258172287075278,0.6196567475619246,easy,0.8989230568437464,0.8700000000000001,0.2551470164434614,0.5330335382309522
featurebench-modal,featurebench-modal/featurebench-modal-huggingface__transformers.e2e8dbed.test_processing_wav2vec2.4f660c78.lv1,featurebench-modal-huggingface__transformers.e2e8dbed.test_processing_wav2vec2.4f660c78.lv1,0.8351202074265754,0.832046800694178,0.3212002415135335,0.4791402083342863,hard,0.2634682450626364,0.2739999999999999,0.3860362677262332,0.6528384639055986
swebench-multilingual,swebench-multilingual/swebench-multilingual-rubocop__rubocop-13503,swebench-multilingual-rubocop__rubocop-13503,0.8345155542011774,0.832768907359112,0.38447592460964186,0.594833631160321,easy,0.7028001823727118,0.5714285714285714,0.4616838131347832,0.4493587293071581
usaco,usaco/usaco-1328,usaco-1328,0.8343390663101524,0.8299643167674986,0.34757129069367443,0.6456302578157519,medium,0.6151514592772689,0.5789473684210527,0.4187785952622359,0.3782971640907938
aider-polyglot,aider-polyglot/polyglot_rust_robot-name,polyglot_rust_robot-name,0.8342337276881377,0.8315319577358292,0.25808501717058163,0.49833835996812764,easy,0.8461538461538461,0.8461538461538461,0.3103729384897232,0.7232180059462828
swebench-multilingual,swebench-multilingual/swebench-multilingual-jqlang__jq-2681,swebench-multilingual-jqlang__jq-2681,0.8339927342315757,0.8322410764227116,0.38639256175457304,0.579335429844232,easy,0.7861249419019862,0.6333333333333333,0.4642796092394707,0.3095445717630916
