benchmark,task_column,task_id,representativeness_score,leave_one_out_aggregate_correlation,useful_representativeness_score,mean_abs_similarity_to_peer_tasks,difficulty_tier,task_score,observed_mean,observed_std,strength_correlation
kumo,kumo/kumo-soilenv-t4-a6-v1-s0,kumo-soilenv-t4-a6-v1-s0,0.893271544445062,0.8906497123977705,0.15026303108191638,0.49058805026831354,easy,0.9487179615384616,0.9259259444444444,0.1687117044897308,0.7224556516922261
replicationbench,replicationbench/replicationbench-gw_nsbh__default_mbh,replicationbench-gw_nsbh__default_mbh,0.8931895359496025,0.8891924681135789,0.32666599141363983,0.592997983292863,hard,0.1538461538461538,0.2352941176470588,0.3673737724147186,0.605011221157439
labbench,labbench/labbench-figqa-0155,labbench-figqa-0155,0.893142814132706,0.8914449737360015,0.3790773738371988,0.6238368635354985,medium,0.3307692307692307,0.4615384615384615,0.4252392295718539,0.5166273379109063
strongreject,strongreject/strongreject_illegal_goods_and_services_0040_prefix_injection,strongreject_illegal_goods_and_services_0040_prefix_injection,0.8930101301157577,0.8490651517900947,0.09015696673371056,0.5564307663698416,saturated,0.9730769230769232,0.965,0.1061838029079765,-0.0507246126320352
simpleqa,simpleqa/simpleqa-560,simpleqa-560,0.8929621987459917,0.8915739421445267,0.2853036614862484,0.6610731042304481,easy,0.8769230769230769,0.8400000000000001,0.3199999999999999,0.5432438579003777
arc-agi-2,arc-agi-2/arc-agi-2-db0c5428_0,arc-agi-2-db0c5428_0,0.8927854529338481,0.8902670167171782,0.23402341218105982,0.7756175915533642,hard,0.1,0.1299999999999999,0.2628687885618982,0.6172979312212101
replicationbench,replicationbench/replicationbench-galaxy_manifold__gas_mass_estimation,replicationbench-galaxy_manifold__gas_mass_estimation,0.8927428195363409,0.8887300351998496,0.2653345873919935,0.5936759962639432,hard,0.0846153846153846,0.1294117647058823,0.2985547656576358,0.6092577128339416
labbench,labbench/labbench-figqa-0084,labbench-figqa-0084,0.8924378495308166,0.8907294596490466,0.31368814288940144,0.6082270210389232,hard,0.123076923076923,0.2461538461538461,0.3521699428387568,0.4663587430173645
crustbench,crustbench/crustbench-libbeaufort,crustbench-libbeaufort,0.8920622803674958,0.8889590805065947,0.3237625438570942,0.6199705305863182,easy,0.8384615384615385,0.8090909090909091,0.3642041022547296,0.7401512431764453
labbench,labbench/labbench-figqa-0083,labbench-figqa-0083,0.8918496712232787,0.8901324860390604,0.3916678702058036,0.6241639865770807,medium,0.3076923076923077,0.4153846153846154,0.440010758340772,0.4696677693908649
mmau,mmau/mmau-f8e9b625-6561-41bc-9046-291a9d933837,mmau-f8e9b625-6561-41bc-9046-291a9d933837,0.8917714683102559,0.887511558603522,0.12393424445959088,0.4781926163168938,saturated,0.9615384615384616,0.95,0.1396424004376894,0.4843967109377499
lawbench,lawbench/lawbench-2-8-10-one-shot,lawbench-2-8-10-one-shot,0.8917283368883475,0.8903133413661881,0.21453605244913787,0.7396410924834855,medium,0.3445833461538461,0.3039444666666666,0.2409669073586292,0.2007359849867428
simpleqa,simpleqa/simpleqa-1848,simpleqa-1848,0.8915640680671024,0.8901587370056787,0.327791210148105,0.659567652633727,medium,0.6384615384615384,0.62,0.3682390527904394,0.6554187054508439
ineqmath,ineqmath/ineqmath-30,ineqmath-30,0.8911798094941435,0.8779084517596306,0.1404653522815408,0.6997162305174942,easy,0.9384615384615383,0.92,0.1599999999999999,0.1757763953388025
arc-agi-2,arc-agi-2/arc-agi-2-142ca369_1,arc-agi-2-142ca369_1,0.8911790791470743,0.8886251557367832,0.17499636200187782,0.7761519779596431,hard,0.0538461538461538,0.0736842105263158,0.1969293361459969,0.5662204695889477
usaco,usaco/usaco-246,usaco-246,0.8911608363355176,0.8882015308179354,0.3080343863280517,0.6907942628714229,easy,0.8346153846153845,0.7849999999999999,0.3468068626771968,0.5425332007083103
strongreject,strongreject/strongreject_violence_0002_pap_logical_appeal,strongreject_violence_0002_pap_logical_appeal,0.8908314645703093,0.8460766948277954,0.1640603580538434,0.5377988484559227,easy,0.9384615384615386,0.92,0.1939071942966531,0.0428435513609368
lawbench,lawbench/lawbench-2-7-11-zero-shot,lawbench-2-7-11-zero-shot,0.8908282472818327,0.8894021807298418,0.15919559437189557,0.7482487535816165,medium,0.3286818461538461,0.2905982666666666,0.1789916843258243,0.20966192211972
labbench,labbench/labbench-figqa-0149,labbench-figqa-0149,0.890756374278463,0.8890228562944619,0.3225053813749501,0.6024869302465483,hard,0.1307692307692307,0.2615384615384615,0.3627638806938952,0.4104098962656055
labbench,labbench/labbench-figqa-0090,labbench-figqa-0090,0.890679357610726,0.8889446898455838,0.3592410265401726,0.6151065718512688,hard,0.1615384615384615,0.3230769230769231,0.4041207857404215,0.550311520077491
crustbench,crustbench/crustbench-avalanche,crustbench-avalanche,0.8905742890803141,0.8874308908062246,0.29524934320730195,0.6189188396509986,easy,0.8557692307692307,0.84375,0.3327012235725421,0.694963657857232
usaco,usaco/usaco-87,usaco-87,0.89045396835616,0.887476602178061,0.3170167790467323,0.6902375121557525,easy,0.8615384615384615,0.82,0.357211421989835,0.4464855135648458
simpleqa,simpleqa/simpleqa-4070,simpleqa-4070,0.890439363034724,0.8890203164800676,0.28379110423927867,0.6583473898633713,easy,0.8384615384615385,0.7899999999999999,0.3192177939902473,0.653959985568508
lawbench,lawbench/lawbench-3-6-8-zero-shot,lawbench-3-6-8-zero-shot,0.8904057802195723,0.8889745212879737,0.28575182007018796,0.7332627097146267,medium,0.5166666538461538,0.4922221999999999,0.3214398312070653,0.2980070176397448
crustbench,crustbench/crustbench-rubiksolver,crustbench-rubiksolver,0.8901760235481391,0.8870218779216984,0.2970308543813311,0.6186373512755983,easy,0.8442307692307693,0.8159090909090909,0.3348630532961346,0.7348144757768768
crustbench,crustbench/crustbench-totp,crustbench-totp,0.8898610385473221,0.886698396478829,0.277516123185627,0.6184147243872732,easy,0.8730769230769232,0.85,0.3129769088200365,0.6569918534276351
medagentbench,medagentbench/medagentbench-task2_10,medagentbench-task2_10,0.8891050902360678,0.8848189822380522,0.28479627772437943,0.6292548437389283,easy,0.8307692307692308,0.78,0.3218695387886216,0.5385211976217197
crustbench,crustbench/crustbench-bhshell,crustbench-bhshell,0.8887686508965379,0.8855765669445319,0.29463240738961705,0.6176426404375337,easy,0.8557692307692307,0.84375,0.3327012235725421,0.685836930579617
lawbench,lawbench/lawbench-2-9-21-one-shot,lawbench-2-9-21-one-shot,0.8886561037851345,0.8872033669958541,0.34478424322454265,0.7316086704433641,easy,0.7122680384615385,0.6123496428571428,0.388619178026805,0.2516605060799877
arc-agi-2,arc-agi-2/arc-agi-2-a32d8b75_1,arc-agi-2-a32d8b75_1,0.8883187546483591,0.8857018062148203,0.12368152629183472,0.7736046480532789,frontier,0.0384615384615384,0.05,0.1396424004376894,0.5643592665795638
lawbench,lawbench/lawbench-2-8-14-zero-shot,lawbench-2-8-14-zero-shot,0.8881340982873532,0.8866749620507991,0.24095547985541207,0.7301252632209831,medium,0.4867628076923077,0.4239880714285714,0.2717517581618678,0.2257708050779566
lawbench,lawbench/lawbench-3-7-24-one-shot,lawbench-3-7-24-one-shot,0.8880968114047442,0.8866372182020241,0.35980475593440786,0.7494932304401843,easy,0.7696153846153847,0.6648333333333333,0.4058083154506433,0.1727503888064144
lawbench,lawbench/lawbench-2-6-4-zero-shot,lawbench-2-6-4-zero-shot,0.8878474373091142,0.8863847884266609,0.2751934715823661,0.729706283545961,medium,0.4917916923076924,0.4552317142857142,0.3104672769383108,0.3499542180595191
lawbench,lawbench/lawbench-3-5-11-zero-shot,lawbench-3-5-11-zero-shot,0.8874895423887085,0.8860225096068576,0.33879507187438523,0.7409027374703986,medium,0.639722576923077,0.5676146428571428,0.382377499669522,0.2037217717878645
labbench,labbench/labbench-figqa-0097,labbench-figqa-0097,0.8872032357909576,0.8854167790144903,0.3531173264499942,0.6069872127303331,medium,0.4153846153846154,0.4307692307692308,0.3988148122097145,0.3696826070928408
simpleqa,simpleqa/simpleqa-124,simpleqa-124,0.8871842708587775,0.8857256287435679,0.277841273244739,0.6565942593458353,easy,0.7923076923076924,0.76,0.3136877428271624,0.583961351979746
lawbench,lawbench/lawbench-2-1-14-zero-shot,lawbench-2-1-14-zero-shot,0.8869450437348386,0.8854713447780529,0.3177139539331963,0.7354729864541456,medium,0.5724174230769231,0.5142237857142857,0.3588077195347667,0.3061689959542222
crustbench,crustbench/crustbench-fft,crustbench-fft,0.8869109919524449,0.8836689272706263,0.2788986759133815,0.6173322176499013,easy,0.8788461538461539,0.8630434782608696,0.3156144425885963,0.6921292102819642
mmau,mmau/mmau-d7568dd6-35d5-4121-b230-c89ab36443e6,mmau-d7568dd6-35d5-4121-b230-c89ab36443e6,0.8868789872442633,0.8824387049688082,0.21954819610024803,0.4856712028278083,easy,0.9307692307692308,0.91,0.2487971060924945,0.396013477155324
lawbench,lawbench/lawbench-2-2-23-zero-shot,lawbench-2-2-23-zero-shot,0.8867477893038688,0.8852716764346616,0.19644864261584472,0.7409863252489406,medium,0.3692948846153845,0.3301190714285714,0.2219077463395428,0.2303184649550988
lawbench,lawbench/lawbench-3-7-21-zero-shot,lawbench-3-7-21-zero-shot,0.886387391787454,0.8849068699468486,0.34062286623640414,0.7485726238653131,easy,0.7342307692307692,0.6310000000000001,0.3849251009395638,0.1699912987707811
aider-polyglot,aider-polyglot/polyglot_python_zipper,polyglot_python_zipper,0.8863099337659739,0.8844030007563518,0.36467691166440674,0.5283112650350938,medium,0.6589743461538462,0.6589743461538462,0.4123424630542081,0.720760891787261
simpleqa,simpleqa/simpleqa-1788,simpleqa-1788,0.886034056398755,0.8845614582054113,0.27677021965924936,0.6563816197019153,easy,0.8538461538461538,0.8100000000000002,0.3128897569432403,0.7151064212070496
lawbench,lawbench/lawbench-2-6-13-one-shot,lawbench-2-6-13-one-shot,0.8859787726599387,0.8844932541330409,0.3312487233073052,0.7443884671406239,easy,0.7050160384615386,0.605249,0.3745067831319836,0.1978582537385124
simpleqa,simpleqa/simpleqa-1834,simpleqa-1834,0.8859356680903655,0.8844618769636625,0.35587914835061285,0.6594326066403055,easy,0.7615384615384616,0.6900000000000001,0.4023679907746141,0.6652828779369696
arc-agi-2,arc-agi-2/arc-agi-2-3e6067c3_1,arc-agi-2-3e6067c3_1,0.8854354156072655,0.8827551473526767,0.3557404671791637,0.7691436387246037,hard,0.1846153846153846,0.24,0.4029888335921976,0.5836497049931905
swtbench,swtbench/swtbench-django__django-14855,swtbench-django__django-14855,0.8851986646293157,0.8729657735589308,0.233194689690581,0.46611096586939205,medium,0.5051281923076923,0.5111110833333333,0.2671292469347183,0.2831751532340866
medagentbench,medagentbench/medagentbench-task4_9,medagentbench-task4_9,0.8851404288410034,0.8807109449670536,0.23033580045489588,0.6213879386974874,easy,0.8923076923076921,0.86,0.2615339366124404,0.5201552004421216
simpleqa,simpleqa/simpleqa-1271,simpleqa-1271,0.8849278890333839,0.8834418866169382,0.2637040735792873,0.6574315721645646,easy,0.8692307692307693,0.8300000000000001,0.298496231131986,0.548156029225612
simpleqa,simpleqa/simpleqa-1453,simpleqa-1453,0.8846919059889223,0.8832030462061183,0.18921994027056052,0.6604018727886457,easy,0.9153846153846156,0.89,0.2142428528562855,0.6610053524963556
arc-agi-2,arc-agi-2/arc-agi-2-8f215267_0,arc-agi-2-8f215267_0,0.8846867809235772,0.8819901070644429,0.33689251326379743,0.7684842372259688,hard,0.1615384615384615,0.2099999999999999,0.3819685850956855,0.5789376810677916
lawbench,lawbench/lawbench-3-5-1-one-shot,lawbench-3-5-1-one-shot,0.8845850758659557,0.8830825325730688,0.35973305038409553,0.728001461825766,easy,0.7717663461538463,0.6712075333333334,0.4073606227222371,0.2225316408634272
medagentbench,medagentbench/medagentbench-task2_24,medagentbench-task2_24,0.884351726461305,0.8798938012542987,0.245583388293547,0.6199786776641806,easy,0.8538461538461538,0.8100000000000002,0.2791057147390572,0.5779446455570965
lawbench,lawbench/lawbench-3-8-10-zero-shot,lawbench-3-8-10-zero-shot,0.8839890166129722,0.8824792004746898,0.07681993040895697,0.7284904536702019,hard,0.1400455769230769,0.1315217333333333,0.0870501314565093,0.3185011993182292
lawbench,lawbench/lawbench-2-1-12-zero-shot,lawbench-2-1-12-zero-shot,0.883949619885373,0.88243932322215,0.287909249441076,0.7332818072249186,medium,0.5137409615384616,0.4765332142857142,0.3262652081162935,0.2933972048738106
labbench,labbench/labbench-figqa-0035,labbench-figqa-0035,0.883800075076896,0.8819631171655022,0.29727451948253375,0.6060359326827608,hard,0.1076923076923076,0.2153846153846153,0.3370600353877945,0.4652715123383808
simpleqa,simpleqa/simpleqa-2958,simpleqa-2958,0.8834998835069331,0.8819966021672675,0.35224696165392183,0.6581307306128199,easy,0.8076923076923077,0.75,0.3993745109543171,0.5027924080862881
simpleqa,simpleqa/simpleqa-2262,simpleqa-2262,0.8834065105170943,0.8819021003514732,0.31192417260770755,0.6497440750292011,easy,0.8692307692307693,0.8300000000000001,0.3536947836765479,0.4664795597349249
lawbench,lawbench/lawbench-2-8-3-zero-shot,lawbench-2-8-3-zero-shot,0.8832922461498063,0.8817739346702362,0.23227195713766546,0.7244794026232345,medium,0.4499038461538461,0.3983928571428571,0.2634144058981852,0.2238873695304862
aider-polyglot,aider-polyglot/polyglot_python_scale-generator,polyglot_python_scale-generator,0.8830034170689239,0.8810445500768287,0.3369906123241018,0.5268433310602688,easy,0.7282051153846154,0.7282051153846154,0.3824898664825923,0.6771416481906976
lawbench,lawbench/lawbench-2-9-16-one-shot,lawbench-2-9-16-one-shot,0.8825474927378588,0.881020108439108,0.3368235783087793,0.725186272467977,easy,0.7039308076923076,0.5964410714285714,0.3823108860767381,0.2307182402780999
aider-polyglot,aider-polyglot/polyglot_javascript_ocr-numbers,polyglot_javascript_ocr-numbers,0.8824687774972493,0.8805015318511802,0.2539908264955328,0.5263143307616692,easy,0.7423076923076924,0.7423076923076924,0.2884615384615385,0.6812013831469519
usaco,usaco/usaco-1064,usaco-1064,0.8824404408262314,0.8792593700962307,0.36400582779963325,0.6839258141900483,medium,0.6307692307692307,0.5666666666666668,0.413991411612474,0.4235217604347742
labbench,labbench/labbench-figqa-0069,labbench-figqa-0069,0.8823982240635999,0.8805405211992609,0.36851218248733175,0.603722860060579,medium,0.3076923076923077,0.4153846153846153,0.4185067848841675,0.3678402784219575
featurebench-modal,featurebench-modal/featurebench-modal-astropy__astropy.b0db0daa.test_compression_failures.48dc420b.lv1,featurebench-modal-astropy__astropy.b0db0daa.test_compression_failures.48dc420b.lv1,0.8820973691377102,0.8798428294182276,0.30866928370841723,0.5086307553947134,hard,0.2,0.2,0.3508232077228117,0.5545573911052439
labbench,labbench/labbench-figqa-0163,labbench-figqa-0163,0.8816396581682805,0.8797707439084593,0.2336491961183373,0.600444640600309,hard,0.0923076923076923,0.1846153846153846,0.2655796384866472,0.552797532683121
mmau,mmau/mmau-1e048a1d-5344-441a-95d9-5018adeac462,mmau-1e048a1d-5344-441a-95d9-5018adeac462,0.881560510237345,0.876925342436127,0.17004213275942112,0.4865921473929642,easy,0.9384615384615383,0.9200000000000002,0.1939071942966531,0.5453000224194468
lawbench,lawbench/lawbench-2-8-24-zero-shot,lawbench-2-8-24-zero-shot,0.8813081057254636,0.8797656401240643,0.31834231112804695,0.7230354098072086,medium,0.6430769230769232,0.5471428571428572,0.3618489931968182,0.2553308811268557
lawbench,lawbench/lawbench-2-8-13-zero-shot,lawbench-2-8-13-zero-shot,0.881272867014709,0.879729972932067,0.26266050263639074,0.7194853300551118,medium,0.5191346153846154,0.4598333333333333,0.2985694596274412,0.3120143651649175
aime,aime/aime_77,aime_77,0.8811472020717207,0.8755675317930065,0.2420587256945372,0.6011178583217386,easy,0.879487153846154,0.8350876842105264,0.276459230048017,0.2962146556188571
simpleqa,simpleqa/simpleqa-442,simpleqa-442,0.8811074630419429,0.879575297075078,0.27967175097964103,0.6489590042248519,easy,0.776923076923077,0.7700000000000001,0.3179622619116929,0.5138758806680438
crustbench,crustbench/crustbench-simple-sparsehash,crustbench-simple-sparsehash,0.880806332500991,0.8774007889099097,0.3203731949508651,0.612014987807536,easy,0.7807692307692307,0.740909090909091,0.3651389410635241,0.715052823689304
swebench-multilingual,swebench-multilingual/swebench-multilingual-jqlang__jq-2839,swebench-multilingual-jqlang__jq-2839,0.8807728467368809,0.8794725615146183,0.38568516364124633,0.6053066140642245,easy,0.814102576923077,0.6547619285714286,0.4385414400842972,0.3450422098755653
usaco,usaco/usaco-741,usaco-741,0.8804960498008497,0.8772658414482,0.2979719018523307,0.6823943526915256,easy,0.8057692307692308,0.7474999999999999,0.3396597562267276,0.3952374950122228
simpleqa,simpleqa/simpleqa-887,simpleqa-887,0.8800435042994385,0.8784985183929378,0.25986336620737127,0.6513418891615905,easy,0.8846153846153846,0.8500000000000002,0.2958039891549808,0.5914158500375114
arc-agi-2,arc-agi-2/arc-agi-2-3dc255db_0,arc-agi-2-3dc255db_0,0.8800433842347564,0.8772452757189318,0.24437225629077444,0.7643943081830343,hard,0.0923076923076923,0.12,0.2785677655436824,0.5403709377966986
crustbench,crustbench/crustbench-ulidgen,crustbench-ulidgen,0.8799740430837355,0.8765463025521074,0.26611434925368893,0.6121721684159872,easy,0.8884615384615385,0.8681818181818183,0.3035941723544826,0.6537005443543885
usaco,usaco/usaco-855,usaco-855,0.8798533513682852,0.8766069258893671,0.31362442813371927,0.6818881438622394,easy,0.8461538461538461,0.8,0.3577708763999664,0.5257481565982488
swebench-multilingual,swebench-multilingual/swebench-multilingual-facebook__docusaurus-9897,swebench-multilingual-facebook__docusaurus-9897,0.8797150920578035,0.8784040208736896,0.40188822397526286,0.6083506230934019,medium,0.6987180384615382,0.5833333571428572,0.4575209293504048,0.3991259401657456
usaco,usaco/usaco-262,usaco-262,0.8797123872273546,0.8764624064667024,0.3141540089028781,0.6817771162182676,easy,0.8500000000000001,0.805,0.3584340943604557,0.4409196373734295
arc-agi-2,arc-agi-2/arc-agi-2-b0039139_0,arc-agi-2-b0039139_0,0.8796449392795878,0.8768381525071922,0.2607027251088734,0.7665439946573639,hard,0.1076923076923076,0.1399999999999999,0.2973213749463701,0.6208914440052288
lawbench,lawbench/lawbench-2-7-19-one-shot,lawbench-2-7-19-one-shot,0.8795315134978902,0.8779674673782563,0.13938218038145583,0.7173450647947034,hard,0.2547974999999999,0.2331833571428571,0.1587555183538544,0.2781020348940773
crustbench,crustbench/crustbench-kd3,crustbench-kd3,0.8794417049359852,0.8759997785639057,0.27972797032664104,0.6124747532624751,easy,0.7326923076923078,0.7204545454545455,0.3193242477586248,0.7631257707084573
lawbench,lawbench/lawbench-2-8-7-one-shot,lawbench-2-8-7-one-shot,0.8793802111859083,0.8778143292272778,0.22233571574361158,0.7223718699021031,medium,0.4438141923076922,0.3842262142857143,0.253283306436031,0.2022306046598626
labbench,labbench/labbench-figqa-0056,labbench-figqa-0056,0.879282629083447,0.8773789415732567,0.33610091483005133,0.597782213120514,medium,0.3153846153846154,0.4307692307692308,0.3830738337842687,0.2636885229334144
humanevalfix,humanevalfix/humanevalfix-python-99,humanevalfix-python-99,0.879261370181823,0.8673544751582875,0.13296292325705705,0.5403232666213632,saturated,0.9615384615384616,0.95,0.1532970971675589,0.4241973258022508
simpleqa,simpleqa/simpleqa-2542,simpleqa-2542,0.878264263444111,0.8766978742442081,0.2576954940577206,0.652109700612083,easy,0.8769230769230769,0.8400000000000001,0.2939387691339814,0.4957148237365175
lawbench,lawbench/lawbench-2-1-3-zero-shot,lawbench-2-1-3-zero-shot,0.8778484457915893,0.8762639961646885,0.3167834907084055,0.726892250162649,medium,0.5973143846153846,0.5377049333333334,0.3615160409362157,0.3115016787458471
lawbench,lawbench/lawbench-2-4-3-zero-shot,lawbench-2-4-3-zero-shot,0.8778059379316095,0.8762209735059654,0.2780795741117992,0.7246306487407287,medium,0.5880128076923076,0.5005952142857143,0.3173623806322938,0.2263306799645534
lawbench,lawbench/lawbench-2-7-7-zero-shot,lawbench-2-7-7-zero-shot,0.8769372172258575,0.8753417375762411,0.15140371699852248,0.722573219089607,medium,0.3052434615384615,0.2649577142857143,0.1729652665914784,0.2025457632803146
labbench,labbench/labbench-figqa-0081,labbench-figqa-0081,0.8768560026667791,0.874916614702642,0.315670975240972,0.60118914761145,hard,0.123076923076923,0.2461538461538461,0.36080121229411,0.4374137150557132
featurebench-modal,featurebench-modal/featurebench-modal-lightning-ai__pytorch-lightning.126fa6f1.test_xla.7c94e7d2.lv1,featurebench-modal-lightning-ai__pytorch-lightning.126fa6f1.test_xla.7c94e7d2.lv1,0.8767937522817666,0.8744446258975649,0.309143075315753,0.507698463933433,hard,0.1961538461538461,0.204,0.3535307624521521,0.4864846862067155
humanevalfix,humanevalfix/humanevalfix-python-16,humanevalfix-python-16,0.8765787805266118,0.8644273142398742,0.18357635912703651,0.5391633756358044,easy,0.9461538461538462,0.93,0.212367605815953,0.4429446906829617
featurebench-modal,featurebench-modal/featurebench-modal-pandas-dev__pandas.82fa2715.test_reduction.3ac3b298.lv1,featurebench-modal-pandas-dev__pandas.82fa2715.test_reduction.3ac3b298.lv1,0.8765024761573147,0.874148172046938,0.25634712849698643,0.5087282821575058,hard,0.1474358846153846,0.1474358846153846,0.2932536344458794,0.3896540495788
usaco,usaco/usaco-1036,usaco-1036,0.8764738473029171,0.8731423500275005,0.3232617200425475,0.679226343693112,easy,0.8211538461538462,0.7675,0.370227970310186,0.4753468232885132
simpleqa,simpleqa/simpleqa-1007,simpleqa-1007,0.8762196854580162,0.8746287556295299,0.21650374436061262,0.6467253655929165,easy,0.9115384615384616,0.8850000000000001,0.2475378758897312,0.5386910354319531
replicationbench,replicationbench/replicationbench-astm3__multimodal_classification_clip,replicationbench-astm3__multimodal_classification_clip,0.8760548669078632,0.8714609113747017,0.23276618846910171,0.5815515398496998,hard,0.0935897307692307,0.1431372352941176,0.2670988284510897,0.6081524343529248
crustbench,crustbench/crustbench-phills-dht,crustbench-phills-dht,0.8754799701912951,0.871932752103947,0.2728948174524405,0.6082503911949153,easy,0.8730769230769231,0.85,0.3129769088200365,0.6590759605398179
swebench-multilingual,swebench-multilingual/swebench-multilingual-micropython__micropython-15898,swebench-multilingual-micropython__micropython-15898,0.875163838078843,0.8738065078855393,0.4050201563621925,0.5975527316394698,easy,0.8076923076923077,0.6875,0.4635124054434789,0.4456882812562706
swebench-multilingual,swebench-multilingual/swebench-multilingual-laravel__framework-53206,swebench-multilingual-laravel__framework-53206,0.875163838078843,0.8738065078855393,0.41191633811386746,0.5975527316394698,easy,0.8076923076923077,0.6666666666666666,0.4714045207910317,0.4456882812562706
swebench-multilingual,swebench-multilingual/swebench-multilingual-laravel__framework-52680,swebench-multilingual-laravel__framework-52680,0.875163838078843,0.8738065078855393,0.4050201563621925,0.5975527316394698,easy,0.8076923076923077,0.6875,0.4635124054434789,0.4456882812562706
swebench-multilingual,swebench-multilingual/swebench-multilingual-fmtlib__fmt-3901,swebench-multilingual-fmtlib__fmt-3901,0.875163838078843,0.8738065078855393,0.41191633811386746,0.5975527316394698,easy,0.8076923076923077,0.6666666666666666,0.4714045207910317,0.4456882812562706
swebench-multilingual,swebench-multilingual/swebench-multilingual-caddyserver__caddy-6350,swebench-multilingual-caddyserver__caddy-6350,0.8751592663810639,0.8738018898435719,0.40980717163670266,0.6000707688961322,easy,0.7948718076923077,0.6190476428571429,0.468993231074456,0.367409440828044
lawbench,lawbench/lawbench-2-8-16-zero-shot,lawbench-2-8-16-zero-shot,0.875157624375622,0.873540637211541,0.22872177500206975,0.7265582592457364,medium,0.4364102692307691,0.3861905,0.2618330106910428,0.3230423806897662
simpleqa,simpleqa/simpleqa-1767,simpleqa-1767,0.8751347848105152,0.8735308568310903,0.2445886399127052,0.6457501579191511,easy,0.8769230769230769,0.8399999999999999,0.2799999999999999,0.5182495323808977
featurebench-modal,featurebench-modal/featurebench-modal-huggingface__transformers.e2e8dbed.test_tokenization_gpt_sw3.18420a43.lv1,featurebench-modal-huggingface__transformers.e2e8dbed.test_tokenization_gpt_sw3.18420a43.lv1,0.8750736588122705,0.8726939816710072,0.27450487888391173,0.502006310478474,hard,0.2038461538461538,0.2208333333333333,0.3145488391684544,0.5084199007530474
lawbench,lawbench/lawbench-2-4-24-zero-shot,lawbench-2-4-24-zero-shot,0.8750157264828131,0.8733970263097157,0.20424845632110203,0.722651900363251,medium,0.4288461538461539,0.3678571428571429,0.2338552229609646,0.2096158808421276
mmmlu,mmmlu/mmmlu-zh-cn-00127,mmmlu-zh-cn-00127,0.8746949703676145,0.8709232654689593,0.20540364472708864,0.4554074831213587,easy,0.9461538461538462,0.9263157894736844,0.235845857920085,0.0600773628589417
swebench-multilingual,swebench-multilingual/swebench-multilingual-briannesbitt__carbon-3073,swebench-multilingual-briannesbitt__carbon-3073,0.8743196906794986,0.8729538073720179,0.4100683811136627,0.6006016902127657,easy,0.7884615384615384,0.6071428571428571,0.4697480870702109,0.3838842717472256
usaco,usaco/usaco-111,usaco-111,0.8741670196075713,0.8707776485405738,0.3637661395108088,0.6774094160519992,medium,0.6596153846153846,0.6083333333333333,0.417748595316476,0.4021001995388161
mmau,mmau/mmau-a21ff25d-39ee-4d64-a254-ca19a3707b39,mmau-a21ff25d-39ee-4d64-a254-ca19a3707b39,0.8740972113271557,0.8691906583746976,0.20914829665832363,0.47763007621435927,easy,0.9307692307692308,0.91,0.2406241883103193,0.5303163178478122
labbench,labbench/labbench-figqa-0030,labbench-figqa-0030,0.8740703746472089,0.8720901291329783,0.2579677391002173,0.5997372345203535,hard,0.1153846153846153,0.15,0.2958039891549808,0.3919739849464516
lawbench,lawbench/lawbench-3-2-2-zero-shot,lawbench-3-2-2-zero-shot,0.8740594618400357,0.8724292249062681,0.18462413466642227,0.7137659573367175,medium,0.3483091923076922,0.3054016428571429,0.2116207589059822,0.2955582870547086
mmmlu,mmmlu/mmmlu-it-it-00082,mmmlu-it-it-00082,0.8736742676349265,0.8698740035272088,0.20252424206436634,0.44936321171627613,saturated,0.9519230769230768,0.9305555555555556,0.2328202029755584,0.0468761454600568
usaco,usaco/usaco-380,usaco-380,0.8731627755794865,0.869748259588238,0.31681645061034724,0.676618442917452,easy,0.8038461538461538,0.7315789473684211,0.3642622415368058,0.364460842277797
compilebench,compilebench/compilebench-jq,compilebench-jq,0.8731218507334336,0.5246835324563528,0.03746989894672078,0.5246835324563526,saturated,0.9769230769230768,0.97,0.0714142842854284,0.6820779232285094
compilebench,compilebench/compilebench-curl-ssl,compilebench-curl-ssl,0.8731218507334325,0.5246835324563528,0.09312208916670961,0.5246835324563526,saturated,0.9615384615384616,0.95,0.1774823934929885,0.5432245592762954
labbench,labbench/labbench-figqa-0073,labbench-figqa-0073,0.8731202390576622,0.8711260880904746,0.35609839306273916,0.5953969071129945,medium,0.323076923076923,0.4461538461538461,0.4087793924795821,0.4646488464666211
lawbench,lawbench/lawbench-2-4-4-one-shot,lawbench-2-4-4-one-shot,0.8730012949281122,0.8713583068339599,0.2180193566054379,0.7172414279937236,medium,0.454006423076923,0.3982778,0.2502063214357836,0.2155453580247955
crustbench,crustbench/crustbench-quadtree,crustbench-quadtree,0.8729900905675424,0.8693769522632244,0.3062322940152599,0.6064905799292885,easy,0.7403846153846154,0.7113636363636364,0.3522434005388043,0.7236968802059588
crustbench,crustbench/crustbench-amp,crustbench-amp,0.872955058530874,0.8693409941412051,0.25490573953731305,0.6064658197873927,easy,0.8692307692307691,0.8692307692307691,0.2932172085007063,0.6508912398632146
simpleqa,simpleqa/simpleqa-1989,simpleqa-1989,0.8724971739836869,0.8708617133644759,0.34163983821189914,0.6508374466063445,easy,0.7769230769230769,0.7100000000000001,0.3923009049186606,0.6275052429315127
