column,observed_count,missing_count,missing_fraction,mean,std,median,q25,q75,min,max,transform,center,scale,negative_count,gt_one_count
hle/hle__6701de16d9e4cd1aa812414b,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670205330fb89862bc1d87d2,1,25,0.9615384615384616,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
hle/hle__6702731e2e96c956d9863f14,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__6702780d39fbddbbfdaffdf0,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670285bc39fbddbbfdaffdfe,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670288dacacd044c115f0156,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__67028faea970bf7474de7db9,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__67029d8de7ea2ce5def2f39f,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__6702b8bebb1c7fc12ef340a6,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__6702bc770065c2f50235a34e,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__6702c6251454b2a5a3a4b0a9,1,25,0.9615384615384616,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
hle/hle__6702d00cabe0b372f85108c7,1,25,0.9615384615384616,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
hle/hle__6702db18a423c5b9f9c1c49c,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__6702df0bf9b93417fbae272c,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__67035991b36b22d6c2f535bc,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__67036eec810cc41df802051d,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__6703798585e4a42e6ff10916,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__67038476397cc8defc4de8ff,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__6703a3c04a760324b0e15a30,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670402f0bae67686d8aef3e8,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__67040faf4218b8555df5f245,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__67041442aa877e548ccdc28d,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670417b84f1cdb9711ec68d6,1,25,0.9615384615384616,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
hle/hle__67041871905f1ae093e7ac69,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__67042519cf3319115ca0c555,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670426b4d831bdf30d3c03cb,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__6704409592a84f23e5b73e95,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__6704465caf0a436d92c65160,1,25,0.9615384615384616,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
hle/hle__670477044580e464f8bff2a3,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__67047b0e4580e464f8bff2aa,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__67048697ca361120eef4ae56,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__6704ba2101d8c58fba562885,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__6704c05a8e878e59e57c7167,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__6704d297f486e216becd613f,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__6705022feb89a47d12541a36,1,25,0.9615384615384616,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
hle/hle__67050ddbf6e4beb1922a29b2,1,25,0.9615384615384616,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
hle/hle__670524fec62c9a55b8503379,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__67053981f8ad2742675478b4,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__67055b15222ba55ab0b88431,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__6705610417b54abf9a949f33,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__67057e2f6ab7d0d880663551,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__6705b23880154ff607a205b5,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__6705b383652e52e4bf7ee416,1,25,0.9615384615384616,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
hle/hle__6705cd5f1a7f538792ca73ee,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__6705cf04905b3d0e4113372b,1,25,0.9615384615384616,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
hle/hle__6706033749b90b396d2cb207,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__67061eb7f88d4fc2d2f8402a,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670620323fd82754d2f4cc7c,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__67065070b3df24f51a3e2914,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670663d687c53b9e6fa1dc8f,1,25,0.9615384615384616,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
hle/hle__6706671e0ae45a43cc2b8e8f,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670698afa89008d75b31f329,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__6706c88503718618700edfbc,1,25,0.9615384615384616,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
hle/hle__6706f8e219290a54d9b5b56e,1,25,0.9615384615384616,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
hle/hle__67073a60c033e34a5d675f2e,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__67073b43de74df1472536be3,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__6707425209b8f334446ed3e2,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670777536ce55102ae56fa2c,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__6707791ed9cad1c3863ce734,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__67079b3aeb66f588bd3789ec,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__6707b8b6700263d6945e7b18,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__6707b9264ea1e7c28b6169bc,1,25,0.9615384615384616,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
hle/hle__6707d229ce18c3c60d66c712,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__6708336666bc940886b27312,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__67083574e919041d86ac83d0,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__67083d00236665f36be9e56c,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__67085c82e22de5e37e883351,1,25,0.9615384615384616,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
hle/hle__67086f244c1d38378da9f60a,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670872c2f1b4c3641356feb0,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__6708736b4c1d38378da9f614,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__67087a6a972755fe392d782e,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__6708862963c4d58d76c98746,1,25,0.9615384615384616,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
hle/hle__67089c013b511a575fc306de,2,24,0.9230769230769231,0.2,0.2,0.2,0.1,0.30000000000000004,0.0,0.4,identity,0.2,0.20000000000000004,0,0
hle/hle__6708c1dc2f33698babc6479d,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__67090fa5356700b5af622ae8,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__6709255fd7d58adb84aa5ffb,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__67092d14202802a1391f0d46,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__67093e6ace7cd85981783949,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__67095af56022f900e8e76028,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__67099385b2f0355476ec30de,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__6709986e9a83b4ea926a3036,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__67099b940109535a956a14ab,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__6709a557139851f6bbbd7a5a,1,25,0.9615384615384616,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
hle/hle__6709c89f2d7ed3720d4b2b61,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__6709d59a03c4fbe8446679d9,1,25,0.9615384615384616,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
hle/hle__6709df4c3c2174379ffee04b,1,25,0.9615384615384616,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
hle/hle__6709e5af41a8c7cc16f75d2a,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670a2a076973040cfd5994a7,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670a45a0e9cd3ee2e2e3932e,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670a6b32b3f67b11c0799489,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670aa04552fd04a61d8f4fa8,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670aa3e255f3b29ec899f979,1,25,0.9615384615384616,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
hle/hle__670ac833100f122e792a23af,1,25,0.9615384615384616,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
hle/hle__670ad4fbb4aea214feb705d3,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670adb93478162075e9ffcd3,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670ae3ecdbf9e3cf437887bc,1,25,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670b02d5560fcdf78354fad0,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670b2be8daac77037b0e67ba,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670b9646e9662f03066275a7,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670bab0c65db6a314e14cec5,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670bcb222407af9de8866eda,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670be48d7038d6936230870a,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle__670c064227c257620553cc04,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670c1a137d9abe2d345031d4,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670c1e0e47efd46fbe476752,2,24,0.9230769230769231,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
hle/hle__670c23124d86f843dc5efa7e,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle__670c23a63dac8d8a9563c206,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670c2d61886695e43e7c18b3,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670c447dd0306cd3ba94b47a,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle__670c47e5a1a7d61748daa200,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle__670c48975b505e10c0277cee,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670c775842b25f65425c86c2,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670c83ba4aece479236947cb,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670cbeb582bde986ee078420,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle__670cfd37787b413636ae1e57,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670d51eaa783dd0bc83b1da7,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670d5ce6d57c80b4d4090cb4,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670d72c4940c45ae0e301c02,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle__670d85d1a2a7f62c1a339bc7,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670d91a9ac55362ddccabea1,2,24,0.9230769230769231,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
hle/hle__670d933ad54037c51abbe3ca,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670daa682c5d078fa33fba12,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670dab3f29ad02fff2ae1d9a,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670db60f6f63b774df6f4daa,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670dbfc042e55f85b247ba49,2,24,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670dc30acfd3fc87a109a91e,3,23,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670dc5bf47457fb431224bbc,3,23,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670dc75dcfd3fc87a109a929,3,23,0.8846153846153846,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
hle/hle__670df2a72f80209631f57fc2,3,23,0.8846153846153846,0.3333333333333333,0.4714045207910317,0.0,0.0,0.5,0.0,1.0,identity,0.0,0.5,0,0
hle/hle__670df2e172288739ca35e0e1,3,23,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670e00c1289a73b5d2b75215,3,23,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670e050d857d9fb8d0e70fde,3,23,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670e5c2720bb63b6da63b879,3,23,0.8846153846153846,0.6666666666666666,0.4714045207910317,1.0,0.5,1.0,0.0,1.0,identity,1.0,0.5,0,0
hle/hle__670e76dbfb3b4f650fe86113,3,23,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670e87009fd2a94b93cec307,3,23,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670e88d674a7c40e93dd1a5c,3,23,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670e92583011a5b80bfb6c60,3,23,0.8846153846153846,0.3333333333333333,0.4714045207910317,0.0,0.0,0.5,0.0,1.0,identity,0.0,0.5,0,0
hle/hle__670e9b885d472377f6c572a2,3,23,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670e9d6f5c8f745d79e8d8d1,3,23,0.8846153846153846,0.6666666666666666,0.4714045207910317,1.0,0.5,1.0,0.0,1.0,identity,1.0,0.5,0,0
hle/hle__670eb085078b44f4766922a9,3,23,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670eb1e2d2f45b1198c87764,3,23,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670ebf7239f1dc9b447a9143,3,23,0.8846153846153846,0.3333333333333333,0.4714045207910317,0.0,0.0,0.5,0.0,1.0,identity,0.0,0.5,0,0
hle/hle__670ecbd2db2399d5b657405a,3,23,0.8846153846153846,0.3333333333333333,0.4714045207910317,0.0,0.0,0.5,0.0,1.0,identity,0.0,0.5,0,0
hle/hle__670ed43a812a31dfae9bf344,3,23,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670edc9dbddc0cfe673272c8,3,23,0.8846153846153846,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
hle/hle__670edd52bddc0cfe673272cb,3,23,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670ee20c997568ed42988705,3,23,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670eeb9c997568ed4298871e,3,23,0.8846153846153846,0.3333333333333333,0.4714045207910317,0.0,0.0,0.5,0.0,1.0,identity,0.0,0.5,0,0
hle/hle__670f00dc79750a6c73259f4d,3,23,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670f069bf0a2db734f219dc7,3,23,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670f241acb7ead88385e0ca0,3,23,0.8846153846153846,0.3333333333333333,0.4714045207910317,0.0,0.0,0.5,0.0,1.0,identity,0.0,0.5,0,0
hle/hle__670f289fb671096a201efee4,3,23,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670f2b7eeab97e29672ae77f,3,23,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670f39dc1dcaeb830ff6231f,3,23,0.8846153846153846,0.3333333333333333,0.4714045207910317,0.0,0.0,0.5,0.0,1.0,identity,0.0,0.5,0,0
hle/hle__670f3cc6df04c6b73aa7b5df,3,23,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670f41ad793c2cc1e973ff70,3,23,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670f4501dfe615f3d2f7436e,3,23,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670f511063b765ce8edde772,3,23,0.8846153846153846,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
hle/hle__670f83926933cc6600d3185d,3,23,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670f8518ffa4ea9fb0cc5fea,3,23,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670f87f6f1e1079f950014e4,3,23,0.8846153846153846,0.3333333333333333,0.4714045207910317,0.0,0.0,0.5,0.0,1.0,identity,0.0,0.5,0,0
hle/hle__670f9916451a882595c8f434,3,23,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670faed07ddb2771c2d214ea,3,23,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670fc6e308c7aaef3bd745e2,3,23,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670fca712395d9134a27030e,4,22,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670fce9a2395d9134a270314,4,22,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670fd2a6232fc20b4433c4d7,4,22,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670fe01af99389b3c7942185,4,22,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670fe03ef99389b3c7942186,4,22,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670fe86a7e294dc6ad20c1ba,4,22,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__670ffefcdf4931d858723e36,4,22,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__6710017a946969cdfd9a302c,4,22,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__6710210bc47b9b50a333dba8,4,22,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__671021ffd741deec4ddbfc48,2,24,0.9230769230769231,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
hle/hle__6710229bd8d5eea22faea867,4,22,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__6710251d73c9583c25138ff0,4,22,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
hle/hle__6710b2cbd1af6b4823c090d4,4,22,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
